,cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report,party
8256,8256,23442458,James Leewright,OK,HOUSE,29,DYNAMIC RESTORATION SERVICES,MISCELLANEOUS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930574-OK-LEEWRIGHT-JAMES,Republican
8257,8257,11998499,Mark Lepak,OK,HOUSE,9,AT&T,TELECOM SERVICES & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3930577-OK-LEPAK-MARK,Republican
8258,8258,6508674,James Lockhart,OK,HOUSE,3,SELF EMPLOYED,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930582-OK-LOCKHART-JAMES,Not in Open States
8259,8259,8613073,Ben Loring,OK,HOUSE,7,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930584-OK-LORING-BEN,Democratic
8260,8260,6676607,Kyle Loveless,OK,SENATE,45,LOVELESS ORTHOPEDIC APPLIANCE,PHARMACEUTICALS & HEALTH PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3930588-OK-LOVELESS-KYLE-D,Republican
8261,8261,6663687,Bryce Marlatt,OK,SENATE,27,MIDCONTINENT CONDUCTOR LLC,OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/3930591-OK-MARLATT-BRYCE,Republican
8262,8262,6663687,Bryce Marlatt,OK,SENATE,27,POWER RIG LLC,OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/3930591-OK-MARLATT-BRYCE,Republican
8263,8263,6667074,Scott Martin,OK,HOUSE,46,REPUBLIC BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3930594-OK-MARTIN-SCOTT-C,Republican
8264,8264,6491898,Kevin Matthews,OK,HOUSE,73,KEVIN MATTHEWS,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930597-OK-MATTHEWS-KEVIN-L,Democratic
8265,8265,13013239,Michael Mazzei,OK,SENATE,25,"NSM ENTERPRISES, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930602-OK-MAZZEI-MICHAEL-P,Not in Open States
8266,8266,13013239,Michael Mazzei,OK,SENATE,25,RAYMOND JAMES FINANCIAL SERVICES,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3930602-OK-MAZZEI-MICHAEL-P,Not in Open States
8267,8267,13013239,Michael Mazzei,OK,SENATE,25,TULSA WEALTH ADVISORS,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3930602-OK-MAZZEI-MICHAEL-P,Not in Open States
8268,8268,18915294,Mark Mcbride,OK,HOUSE,53,CAPITOL BUILDERS,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930604-OK-MCBRIDE-MARK,Not in Open States
8269,8269,18915294,Mark Mcbride,OK,HOUSE,53,MCBRIDE HOMES,HOME BUILDERS,https://apps.publicintegrity.org/disclosure/documents/3930604-OK-MCBRIDE-MARK,Not in Open States
8270,8270,11029712,Charles Mccall,OK,HOUSE,22,AMERISTATE BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3930608-OK-MCCALL-CHARLES-A,Not in Open States
8271,8271,11029712,Charles Mccall,OK,HOUSE,22,ATOKASTATE BANCORPORATION,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3930608-OK-MCCALL-CHARLES-A,Not in Open States
8272,8272,11029712,Charles Mccall,OK,HOUSE,22,TRIPLE C RANCH,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930608-OK-MCCALL-CHARLES-A,Not in Open States
8273,8273,13005016,Mark Mccullough,OK,HOUSE,30,MARK E. MCCULLOUGH PLLC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930611-OK-MCCULLOUGH-MARK-EVERETT,Not in Open States
8274,8274,6460711,Jeannie Mcdaniel,OK,HOUSE,78,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930615-OK-MCDANIEL-JEANNIE,Not in Open States
8275,8275,8666028,Randy Mcdaniel,OK,HOUSE,83,WELLS FARGO ADVISORS,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3930617-OK-MCDANIEL-RANDY,Not in Open States
8276,8276,6460721,Jerry Mcpeak,OK,HOUSE,13,MUSCOGEE NATION,TRIBAL GOVERNMENTS,https://apps.publicintegrity.org/disclosure/documents/3930620-OK-MCPEAK-JERRY,Not in Open States
8277,8277,23442485,John Montgomery,OK,HOUSE,62,NEW YORK LIFE INSURANCE COMPANY,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3930624-OK-MONTGOMERY-JOHN-MICHAEL,Republican
8278,8278,13005118,Lewis Moore,OK,HOUSE,96,SELF EMPLOYED,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3930627-OK-MOORE-LEWIS-H,Not in Open States
8279,8279,8744838,Richard Morrissette,OK,HOUSE,92,RICHARD MORRISSETTE ATTORNEY AT LAW,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930629-OK-MORRISSETTE-RICHARD-D,Not in Open States
8280,8280,6692231,Glen Mulready,OK,HOUSE,68,SELF EMPLOYED,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3930637-OK-MULREADY-GLEN,Republican
8281,8281,23442481,Casey William Murdock,OK,HOUSE,61,MURDOCK LAND & CATTLE,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930640-OK-MURDOCK-WILLIAM-CASEY,Not in Open States
8282,8282,6663726,Jason Murphey,OK,HOUSE,31,BELLWEST AMERICA LLC,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930642-OK-MURPHEY-JASON-W,Republican
8283,8283,6663726,Jason Murphey,OK,HOUSE,31,ERA LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930642-OK-MURPHEY-JASON-W,Republican
8284,8284,6663726,Jason Murphey,OK,HOUSE,31,WEBTEKS CMS,COMPUTER EQUIPMENT & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930642-OK-MURPHEY-JASON-W,Republican
8285,8285,6676623,Jason Nelson,OK,HOUSE,87,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930647-OK-NELSON-JASON,Not in Open States
8286,8286,6676627,Dan Newberry,OK,SENATE,37,TTCU THE CREDIT UNION,CREDIT UNIONS,https://apps.publicintegrity.org/disclosure/documents/3930649-OK-NEWBERRY-DAN,Republican
8287,8287,6692160,Tom Newell,OK,HOUSE,28,THE LIBERTY FOUNDATION OF AMERICA,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3930653-OK-NEWELL-TOM,Republican
8288,8288,6692160,Tom Newell,OK,HOUSE,28,TOM NEWELL LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930653-OK-NEWELL-TOM,Republican
8289,8289,6692227,Jadine Nollan,OK,HOUSE,66,NOLLAN PROPERTIES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930656-OK-NOLLAN-JADINE,Republican
8290,8290,8963616,Terry Odonnell,OK,HOUSE,23,SELF EMPLOYED,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930660-OK-ODONNELL-TERRY,Not in Open States
8291,8291,13005057,Charles Ortega,OK,HOUSE,52,SELF EMPLOYED,AUTOMOTIVE,https://apps.publicintegrity.org/disclosure/documents/3930663-OK-ORTEGA-CHARLES-LARRY,Republican
8292,8292,13005045,Leslie Osborn,OK,HOUSE,47,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930667-OK-OSBORN-LESLIE,Republican
8293,8293,6676642,Pat Ownbey,OK,HOUSE,48,ON THE AIR INC.,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930669-OK-OWNBEY-PAT,Republican
8294,8294,6460789,Susan Paddack,OK,SENATE,13,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930673-OK-PADDACK-SUSAN,Not in Open States
8295,8295,23442490,Scooter Park,OK,HOUSE,65,SCOOTER PARK,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930676-OK-PARK-SCOOTER,Republican
8296,8296,8849979,David Perryman,OK,HOUSE,56,"FRAILEY CHAFFIN CORDELL PERRYMAN STERKEL MCCALLA & BROWN, LLP",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930681-OK-PERRYMAN-DAVID-L,Not in Open States
8297,8297,13005077,Pamela Peterson,OK,HOUSE,67,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930683-OK-PETERSON-PAMELA-LYNN,Not in Open States
8298,8298,23442467,John Pfeiffer,OK,HOUSE,38,PFEIFFER ANGUS FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930686-OK-PFEIFFER-JOHN,Republican
8299,8299,6477242,Anastasia Pittman,OK,SENATE,48,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930688-OK-PITTMAN-ANASTASIA,Democratic
8300,8300,6472989,Eric Proctor,OK,HOUSE,77,FIRST OKLAHOMA BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3930691-OK-PROCTOR-ERIC-DEAN,Democratic
8301,8301,6460810,C R Pruett,OK,HOUSE,19,PRUETT'S FOOD INC.,FOOD PROCESSING & SALES,https://apps.publicintegrity.org/disclosure/documents/3930694-OK-PRUETT-RAYMOND-C-R-C,Not in Open States
8302,8302,6692105,Marty Quinn,OK,SENATE,2,SHELTER INSURANCE,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3930696-OK-QUINN-MARTY,Republican
8303,8303,6472999,Brian Renegar,OK,HOUSE,17,RENEGAR ANIMAL HOSPITAL,AGRICULTURAL SERVICES & PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3930699-OK-RENEGAR-BRIAN,Democratic
8304,8304,6676648,Mike Ritze,OK,HOUSE,80,DR. J. MIKE RITZE,HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3930703-OK-RITZE-MIKE,Republican
8305,8305,13004997,Dustin Roberts,OK,HOUSE,21,ROBERTS CONSTRUCTION,HOME BUILDERS,https://apps.publicintegrity.org/disclosure/documents/3930705-OK-ROBERTS-DUSTIN,Republican
8306,8306,6676652,Sean Roberts,OK,HOUSE,36,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930708-OK-ROBERTS-SEAN,Republican
8307,8307,23442507,Michael Rogers,OK,HOUSE,98,THE ARROW GROUP,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3930711-OK-ROGERS-MICHAEL,Republican
8308,8308,6411440,Wade Rousselot,OK,HOUSE,12,SELF EMPLOYED,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930714-OK-ROUSSELOT-WADE,Not in Open States
8309,8309,13005060,Todd Russ,OK,HOUSE,55,ATLAS TITLE AND CLOSING INC.,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3930716-OK-RUSS-TODD-D,Republican
8310,8310,6676660,Mike Sanders,OK,HOUSE,59,SANDERS FUNERAL SERVICE,MISCELLANEOUS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930720-OK-SANDERS-MIKE,Republican
8311,8311,8745697,Mike Schulz,OK,SENATE,38,SELF-EMPLOYED,AGRICULTURAL SERVICES & PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3930724-OK-SCHULZ-MIKE,Republican
8312,8312,6491950,Seneca Scott,OK,HOUSE,72,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930726-OK-SCOTT-SENECA-D,Not in Open States
8313,8313,6668884,Earl Sears,OK,HOUSE,11,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930730-OK-SEARS-EARL,Republican
8314,8314,11029985,Ron Sharp,OK,SENATE,17,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930732-OK-SHARP-RON,Republican
8315,8315,11029972,Wayne Shaw,OK,SENATE,3,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930735-OK-SHAW-WAYNE,Republican
8316,8316,13005119,Mike Shelton,OK,HOUSE,97,SHELTON FAMILY BAIL BONDS,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3930738-OK-SHELTON-MIKE,Not in Open States
8317,8317,13004971,Ben Sherrer,OK,HOUSE,8,BEN SHERRER LAW OFFICE,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930741-OK-SHERRER-BEN,Not in Open States
8318,8318,6460857,Jerry Shoemake,OK,HOUSE,16,SELF EMPLOYED,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930744-OK-SHOEMAKE-JERRY-RAY,Not in Open States
8319,8319,6692398,Ralph Shortey,OK,SENATE,44,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930747-OK-SHORTEY-RALPH,Not in Open States
8320,8320,6460862,Jabar Shumate,OK,SENATE,11,PROFESSIONAL OK ED.,PUBLIC SECTOR UNIONS,https://apps.publicintegrity.org/disclosure/documents/3930752-OK-SHUMATE-JABAR,Not in Open States
8321,8321,6700132,Joseph Silk,OK,SENATE,5,"BEAVERS BEND GETAWAYS, LLC",LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/3930753-OK-SILK-JOSEPH,Republican
8322,8322,13013225,Frank Simpson,OK,SENATE,14,MANNSVILLE UNITED METHODIST CHURCH,CLERGY,https://apps.publicintegrity.org/disclosure/documents/3930757-OK-SIMPSON-FRANK,Republican
8323,8323,11029727,Jason Smalley,OK,SENATE,28,SELF-EMPLOYED,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930760-OK-SMALLEY-JASON,Republican
8324,8324,13013232,John Sparks,OK,SENATE,16,"ODOM, SPARKS & JONES PLLC",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930761-OK-SPARKS-JOHN,Democratic
8325,8325,13013232,John Sparks,OK,SENATE,16,"WALNUT GROVE PROPERTIES, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930761-OK-SPARKS-JOHN,Democratic
8326,8326,13013232,John Sparks,OK,SENATE,16,"WOODEN BARREL INVESTMENTS, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930761-OK-SPARKS-JOHN,Democratic
8327,8327,8660820,Robert Standridge,OK,SENATE,15,HEALTH ENGINEERING SYSTEMS,PHARMACEUTICALS & HEALTH PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3930765-OK-STANDRIDGE-ROBERT-M,Not in Open States
8328,8328,8660820,Robert Standridge,OK,SENATE,15,LEGEND CARE PHARMACY,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3930765-OK-STANDRIDGE-ROBERT-M,Not in Open States
8329,8329,8660820,Robert Standridge,OK,SENATE,15,R&D STRATEGIES LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930765-OK-STANDRIDGE-ROBERT-M,Not in Open States
8330,8330,8660820,Robert Standridge,OK,SENATE,15,RS SOFTWARE LLC,COMPUTER EQUIPMENT & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930765-OK-STANDRIDGE-ROBERT-M,Not in Open States
8331,8331,8660820,Robert Standridge,OK,SENATE,15,"STANDRIDGE ENDEAVORS, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930765-OK-STANDRIDGE-ROBERT-M,Not in Open States
8332,8332,13013259,Gary Stanislawski,OK,SENATE,35,LPL FINANCIAL,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3930769-OK-STANISLAWSKI-GARY,Republican
8333,8333,13013259,Gary Stanislawski,OK,SENATE,35,REGENT FINANCIAL SERVICES,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3930769-OK-STANISLAWSKI-GARY,Republican
8334,8334,23442387,Shane Stone,OK,HOUSE,89,DUB STONE CONSTRUCTION,HOME BUILDERS,https://apps.publicintegrity.org/disclosure/documents/3930772-OK-STONE-SHANE,Democratic
8335,8335,23442493,Chuck Strohm,OK,HOUSE,69,"ADVANCED CREATIVE SOL., INC.",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930776-OK-STROHM-CHUCK,Republican
8336,8336,23442493,Chuck Strohm,OK,HOUSE,69,RENTAL INCOME,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930776-OK-STROHM-CHUCK,Republican
8337,8337,6663829,Anthony Sykes,OK,SENATE,24,ANTHONY W. SYKES,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930778-OK-SYKES-ANTHONY-WADE,Republican
8338,8338,23442361,Johnny Tadlock,OK,HOUSE,1,MCCURTAIN COUNTY,CIVIL SERVANTS/PUBLIC OFFICIALS,https://apps.publicintegrity.org/disclosure/documents/3930782-OK-TADLOCK-JOHNNY,Democratic
8339,8339,23442513,Roger Thompson,OK,SENATE,8,NEW BEGINNING CHURCH OF CHRIST,CLERGY,https://apps.publicintegrity.org/disclosure/documents/3930785-OK-THOMPSON-ROGER,Republican
8340,8340,23442513,Roger Thompson,OK,SENATE,8,NEWS LEADER CO. INC.,PRINTING & PUBLISHING,https://apps.publicintegrity.org/disclosure/documents/3930785-OK-THOMPSON-ROGER,Republican
8341,8341,6668893,Todd Thomsen,OK,HOUSE,25,FELLOWSHIP OF CHRISTIAN ATHLETES,CLERGY,https://apps.publicintegrity.org/disclosure/documents/3930788-OK-THOMSEN-TODD-MARK,Republican
8342,8342,6699346,Greg Treat,OK,SENATE,47,HOMER MILLER COMPANIES,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930791-OK-TREAT-GREG,Republican
8343,8343,6692200,Steve Vaughan,OK,HOUSE,37,SELF EMPLOYED,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930795-OK-VAUGHAN-STEVE,Republican
8344,8344,13005037,Emily Virgin,OK,HOUSE,44,VIRGIN LAW FIRM,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930797-OK-VIRGIN-EMILY,Democratic
8345,8345,11029756,Ken Walker,OK,HOUSE,70,SHEPHERD'S GUIDE CHRISTIAN YELLOW PAGES,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930800-OK-WALKER-KEN,Not in Open States
8346,8346,23442464,Kevin Wallace,OK,HOUSE,32,SWT CONSTRUCTION LLC,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3930803-OK-WALLACE-KEVIN,Republican
8347,8347,23442464,Kevin Wallace,OK,HOUSE,32,"THE WILDERNESS REFUGE, LLC",HUNTING,https://apps.publicintegrity.org/disclosure/documents/3930803-OK-WALLACE-KEVIN,Republican
8348,8348,23442464,Kevin Wallace,OK,HOUSE,32,"WALLAHACHIE, LLC",CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930803-OK-WALLACE-KEVIN,Republican
8349,8349,13005093,Weldon Watson,OK,HOUSE,79,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930806-OK-WATSON-WELDON,Republican
8350,8350,6614487,Paul Wesselhoft,OK,HOUSE,54,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930809-OK-WESSELHOFT-PAUL,Not in Open States
8351,8351,13005024,Cory Williams,OK,HOUSE,34,CORY T WILLIAMS PC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930812-OK-WILLIAMS-CORY-T,Not in Open States
8352,8352,13005024,Cory Williams,OK,HOUSE,34,WILLIAMS PROPERTY MANAGEMENT,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930812-OK-WILLIAMS-CORY-T,Not in Open States
8353,8353,11029720,Justin Wood,OK,HOUSE,26,BIG BROTHERS BIG SISTERS OF OKLAHOMA,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3930814-OK-WOOD-JUSTIN-FREELAND,Not in Open States
8354,8354,6676677,Harold Wright,OK,HOUSE,57,WRIGHT BROADCASTING SYSTEMS INC.,TV & MOVIE PRODUCTION/DISTRIBUTION,https://apps.publicintegrity.org/disclosure/documents/3930817-OK-WRIGHT-HAROLD,Republican
8355,8355,6411461,Charles Wyrick,OK,SENATE,1,SELF-EMPLOYED,AGRICULTURAL SERVICES & PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3930820-OK-WYRICK-CHARLES-A,Not in Open States
8356,8356,6411461,Charles Wyrick,OK,SENATE,1,WW SOCK SERVICES LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930820-OK-WYRICK-CHARLES-A,Not in Open States
8357,8357,14966462,Ervin Yen,OK,SENATE,40,ERVIN S YEN MD INC PC,HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3930822-OK-YEN-ERVIN-S,Republican
8358,8358,23442395,George Young,OK,HOUSE,99,"CARE FOR CHANGE, INC.",HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930825-OK-YOUNG-GEORGE-E,Democratic
8359,8359,10238792,Herman Jr Baertschiger,OR,SENATE,2,HB CATTLE COMPANY,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930829-OR-BAERTSCHIGER-JR-HERMAN,Not in Open States
8360,8360,10238792,Herman Jr Baertschiger,OR,SENATE,2,HB COMPANY INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930829-OR-BAERTSCHIGER-JR-HERMAN,Not in Open States
8361,8361,13005315,Jeff Barker,OR,HOUSE,28,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930834-OR-BARKER-JEFF,Democratic
8362,8362,1049234,Philip Barnhart,OR,HOUSE,11,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930837-OR-BARNHART-PHILIP-N,Not in Open States
8363,8363,5012141,Gregory Barreto,OR,HOUSE,58,"BARRETO MANUFACTURING, INC.",MISCELLANEOUS MANUFACTURING & DISTRIBUTING,https://apps.publicintegrity.org/disclosure/documents/3930840-OR-BARRETO-GREGORY-L-GREG,Not in Open States
8364,8364,4986441,Brent Barton,OR,HOUSE,40,BARTON LAW FIRM,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930844-OR-BARTON-BRENT,Not in Open States
8365,8365,4986441,Brent Barton,OR,HOUSE,40,GARD COMMUNICATIONS,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930844-OR-BARTON-BRENT,Not in Open States
8366,8366,5262947,Alan Bates,OR,SENATE,3,APP,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930847-OR-BATES-ALAN-C,Not in Open States
8367,8367,5262947,Alan Bates,OR,SENATE,3,RENTAL INCOME,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3930847-OR-BATES-ALAN-C,Not in Open States
8368,8368,4964521,Cliff Bentz,OR,HOUSE,60,BENTZ FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3930853-OR-BENTZ-CLIFF,Republican
8369,8369,4964521,Cliff Bentz,OR,HOUSE,60,K AND A LIMITED PARTNERSHIP,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930853-OR-BENTZ-CLIFF,Republican
8370,8370,4964521,Cliff Bentz,OR,HOUSE,60,MOONRIVER LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930853-OR-BENTZ-CLIFF,Republican
8371,8371,4964521,Cliff Bentz,OR,HOUSE,60,RB2EH ENTERPRISES,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930853-OR-BENTZ-CLIFF,Republican
8372,8372,4964521,Cliff Bentz,OR,HOUSE,60,SAVE OUR ASSETS FOR RETIREMENT,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930853-OR-BENTZ-CLIFF,Republican
8373,8373,4964521,Cliff Bentz,OR,HOUSE,60,YTURRI ROSE LLP,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930853-OR-BENTZ-CLIFF,Republican
8374,8374,5389806,Leslee Beyer,OR,SENATE,6,,NONE,https://apps.publicintegrity.org/disclosure/documents/3930857-OR-BEYER-LESLEE-LEE,Not in Open States
8375,8375,5072508,Deborah Boone,OR,HOUSE,32,"BOONE CONSTRUCTION, INC.",HOME BUILDERS,https://apps.publicintegrity.org/disclosure/documents/3930862-OR-BOONE-DEBORAH,Democratic
